#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.1%,26.319230905734003,24.266353427697723,50.585584333431726,324.2857194498148
0.1%,33.56757266400382,20.162068238028027,53.729640902031846,269.43771439108633
0.1%,25.081154372543097,31.83738946034999,56.918543832893086,425.4619787565287
0.1%,24.708140548318624,36.25006342774045,60.958203976059075,484.43116654472647
0.1%,16.250841218978167,26.73831518826765,42.989156407245815,357.32001528529344
0.1%,13.323499642545357,25.379102182758366,38.702601825303724,339.156043154482
0.1%,10.337050210800953,18.994283808536125,29.331334019337078,253.8319162225066
0.1%,17.717590516374912,16.89736834928213,34.614958865657044,225.80958726584242
0.1%,13.522837597699436,12.638642765755788,26.161480363455226,168.89770333124017
0.1%,12.80022285974701,22.627701146117637,35.42792400586465,302.38743400517325
0.1%,12.34039281695732,25.394436659418744,37.73482947637606,339.36096689018103
0.1%,15.016868838574737,20.661356935364264,35.678225773939005,276.1100063327356
0.1%,16.58294216892682,17.92458853193009,34.50753070085691,239.5369417674524
0.1%,9.165393818548182,18.444439698912298,27.60983351746048,246.48402222574788
0.1%,15.572186953388155,15.534175115647608,31.10636206903576,207.59242497833878
0.1%,25.6653365274517,22.158979262871167,47.82431579032287,296.123624587605
0.1%,19.002991621848196,23.355242489456828,42.35823411130502,312.1100018667681
0.1%,11.82540581143985,25.87700653607659,37.70241234751644,345.8098352833273
0.1%,9.275599289918318,27.265333005122514,36.54093229504083,364.362867950028
0.1%,13.613248443502016,21.297243279387736,34.91049172288975,284.6077339033148
0.1%,19.811850098729792,17.573661564875742,37.385511663605534,234.84729590349377
0.1%,15.249800761288498,18.048910298698797,33.2987110599873,241.19832750882404
0.1%,11.005294659174979,27.25659989669294,38.26189455586792,364.2461622258426
0.1%,11.347746794226623,24.172091619068286,35.519838413294906,323.02604281487595
0.1%,17.144854952293826,24.872851222808023,42.01770617510185,332.39071035494106
0.1%,15.886784959584475,16.3098719903197,32.196656949904174,217.95852385790488
0.1%,9.149929539882578,23.075376981949095,32.22530652183167,308.36999256863663
